t,x,v_x,y,y_v
21.009485608512417,-89.43082790627545,-3.8017455368109876,5.278454402806193,-4.625498697507572
21.01948560851242,-89.46882705455907,-3.7980814774329645,5.232199467195318,-4.625488424675411
21.02948560851242,-89.50678948269127,-3.7944014780875506,5.185944634312483,-4.625478151899607
21.039485608512422,-89.54471503041358,-3.7907053664538166,5.139689904157123,-4.625467879180159
21.049485608512423,-89.58260353572737,-3.7869929668067948,5.093435276728677,-4.6254576065170685
21.059485608512425,-89.62045483485934,-3.7832640999216904,5.04718075202658,-4.6254473339103335
21.069485608512426,-89.65826876222603,-3.7795185829745397,5.000926330050268,-4.625437061359953
21.079485608512428,-89.69604515039731,-3.7757562294391414,4.954672010799178,-4.625426788865928
21.08948560851243,-89.73378383005885,-3.7719768489800938,4.908417794272747,-4.625416516428257
21.09948560851243,-89.77148462997344,-3.7681802473417494,4.8621636804704105,-4.62540624404694
21.109485608512433,-89.80914737694125,-3.7643662262328927,4.815909669391606,-4.625395971721976
21.119485608512434,-89.84677189575886,-3.760534583206939,4.769655761035769,-4.625385699453365
21.129485608512436,-89.88435800917708,-3.756685111537431,4.723401955402336,-4.6253754272411065
21.139485608512437,-89.92190553785753,-3.7528176000886067,4.677148252490744,-4.625365155085199
21.14948560851244,-89.95941430032785,-3.748931833180795,4.630894652300429,-4.6253548829856435
21.15948560851244,-89.99688411293562,-3.7450275904503743,4.584641154830829,-4.625344610942439
21.169485608512442,-90.0343147898007,-3.74110464670403,4.5383877600813785,-4.625334338955584
21.179485608512444,-90.0717061427663,-3.737162771767008,4.492134468051515,-4.62532406702508
21.189485608512445,-90.10905798134829,-3.733201730325067,4.445881278740675,-4.625313795150924
21.199485608512447,-90.146370112683,-3.7292212817597896,4.3996281921482945,-4.625303523333118
21.20948560851245,-90.18364234147339,-3.7252211799769177,4.35337520827381,-4.62529325157166
21.21948560851245,-90.2208744699333,-3.721201173227326,4.307122327116659,-4.625282979866549
21.22948560851245,-90.25806629773008,-3.7171610039202507,4.260869548676276,-4.6252727082177865
21.239485608512453,-90.29521762192513,-3.7131004084283488,4.2146168729521,-4.625262436625371
21.249485608512455,-90.33232823691255,-3.7090191168841384,4.168364299943566,-4.625252165089301
21.259485608512456,-90.36939793435566,-3.704916852967349,4.122111829650112,-4.625241893609577
21.269485608512458,-90.40642650312144,-3.7007933336826637,4.075859462071173,-4.625231622186199
21.27948560851246,-90.44341372921255,-3.6966482691273193,4.029607197206186,-4.6252213508191655
21.28948560851246,-90.48035939569708,-3.6924813622479755,3.9833550350545877,-4.625211079508476
21.299485608512462,-90.51726328263577,-3.688292308586237,3.9371029756158142,-4.625200808254131
21.309485608512464,-90.55412516700666,-3.684080796012163,3.8908510188893026,-4.625190537056129
21.319485608512466,-90.59094482262697,-3.6798465044450497,3.8445991648744893,-4.62518026591447
21.329485608512467,-90.62772202007213,-3.6755891055607277,3.798347413570811,-4.625169994829154
21.33948560851247,-90.66445652659186,-3.6713082624845543,3.752095764977704,-4.625159723800179
21.34948560851247,-90.70114810602306,-3.667003629469223,3.705844219094605,-4.625149452827546
21.359485608512472,-90.73779651869933,-3.662674851556447,3.6595927759209506,-4.625139181911254
